,index,ts,platform,ms_played,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,reason_start,reason_end,shuffle
12263,12381,2018-08-19 05:09:00+00:00,"Android OS 6.0.1 API 23 (samsung, SM-J500M)",0 days 00:05:52.062000,Neo-Tokyo - Dance With The Dead Remix,Scandroid,Dreams of Neo-Tokyo,spotify:track:44K1GCbNLf1NHlCaLaYONk,trackdone,trackdone,False
12264,12382,2018-08-19 05:13:24+00:00,"Android OS 6.0.1 API 23 (samsung, SM-J500M)",0 days 00:04:23.965000,Come Back Down,The Anix,Come Back Down,spotify:track:4kALE1Q5pza0Qr13PakuDL,trackdone,trackdone,False
12265,12383,2018-08-19 05:17:12+00:00,"Android OS 6.0.1 API 23 (samsung, SM-J500M)",0 days 00:03:47.046000,Riot,Dance With the Dead,The Shape,spotify:track:5k3VFeS8Icp6OCc7qsW2ls,trackdone,trackdone,False
12266,12384,2018-08-19 05:21:44+00:00,"Android OS 6.0.1 API 23 (samsung, SM-J500M)",0 days 00:04:31.907000,Spoiler - Original Mix,Hyper,Lies,spotify:track:3BcEpBfEx2mOyCSJWIHSvu,trackdone,trackdone,False
12267,12385,2018-08-19 05:25:19+00:00,"Android OS 6.0.1 API 23 (samsung, SM-J500M)",0 days 00:03:34.321000,Roller Mobster,Carpenter Brut,TRILOGY,spotify:track:7oxnK2wg8qFv8EXyyxKDJ4,trackdone,trackdone,False
12268,12386,2018-08-19 05:29:14+00:00,"Android OS 6.0.1 API 23 (samsung, SM-J500M)",0 days 00:03:54.197000,Sea of Blood,Meteor,Inner Demon,spotify:track:5xXRScewp9a5ixcIMFjDnr,trackdone,trackdone,False
12269,12387,2018-08-19 05:33:38+00:00,"Android OS 6.0.1 API 23 (samsung, SM-J500M)",0 days 00:04:24.151000,Total State Machine,KMFDM,HELL YEAH,spotify:track:23BM2MFKv27biEAhgtK9KP,trackdone,trackdone,False
12270,12388,2018-08-19 05:37:39+00:00,"Android OS 6.0.1 API 23 (samsung, SM-J500M)",0 days 00:04:00.095000,Soul Siphon,Daniel Deluxe,Corruptor,spotify:track:3WHGMx4tWMsJdhHEVmG4ox,trackdone,trackdone,False
12271,12389,2018-08-19 05:41:55+00:00,"Android OS 6.0.1 API 23 (samsung, SM-J500M)",0 days 00:04:15.513000,This Machine,The Anix,This Machine,spotify:track:4ISccifEU5mHtDw6dTQVFv,trackdone,trackdone,False
12272,12390,2018-08-19 05:46:36+00:00,"Android OS 6.0.1 API 23 (samsung, SM-J500M)",0 days 00:04:41.055000,City Forgotten,Straplocked,Stalemate,spotify:track:6kkjuwiwGdxDLpXtQXmNqY,trackdone,trackdone,False
12273,12391,2018-08-19 05:51:05+00:00,"Android OS 6.0.1 API 23 (samsung, SM-J500M)",0 days 00:04:27.495000,Streetwalker,Nightstop,Streetwalker,spotify:track:17unhA5Gnc1nLFdg3dKmuO,trackdone,trackdone,False
12274,12392,2018-08-19 05:54:39+00:00,"Android OS 6.0.1 API 23 (samsung, SM-J500M)",0 days 00:03:33.671000,Shock To The System,Billy Idol,Cyberpunk,spotify:track:2cnUciCHWE9pXWX4kVWRnk,trackdone,trackdone,False
12275,12393,2018-08-19 05:58:07+00:00,"Android OS 6.0.1 API 23 (samsung, SM-J500M)",0 days 00:03:27.402000,Firepower,Judas Priest,Firepower,spotify:track:4CONJphSrdS0vIAGDrThGS,trackdone,trackdone,False
12276,12394,2018-08-19 06:00:32+00:00,"Android OS 6.0.1 API 23 (samsung, SM-J500M)",0 days 00:02:24.940000,Suit Up - Instrumental,Blue Stahli,Antisleep Vol. 03,spotify:track:7GC6phsuMuCKn6WDiaVOkY,trackdone,trackdone,False
12277,12395,2018-08-19 06:04:07+00:00,"Android OS 6.0.1 API 23 (samsung, SM-J500M)",0 days 00:03:34.321000,V,Processor,V,spotify:track:30Z27w1UtcPSrq9Gu1nKyL,trackdone,trackdone,False
12278,12396,2018-08-19 06:08:56+00:00,"Android OS 6.0.1 API 23 (samsung, SM-J500M)",0 days 00:04:48.486000,Rebel Yell,Billy Idol,Rebel Yell,spotify:track:4TIJ7zSBNejpoIPaWpWRKc,trackdone,trackdone,False
12279,12397,2018-08-19 06:09:55+00:00,"Android OS 6.0.1 API 23 (samsung, SM-J500M)",0 days 00:00:57.282000,No Surrender,Judas Priest,Firepower,spotify:track:1Fr7OlVZrc3mDvru8j2cFi,trackdone,endplay,False
12280,12398,2018-08-19 06:14:28+00:00,"Android OS 6.0.1 API 23 (samsung, SM-J500M)",0 days 00:04:33.625000,Professional Killer,KMFDM,Hau Ruck,spotify:track:5IZAYQW50Zb5r4yldkjDbF,clickrow,trackdone,False
12281,12399,2018-08-19 06:16:45+00:00,"Android OS 6.0.1 API 23 (samsung, SM-J500M)",0 days 00:02:16.813000,Headshot,Blue Stahli,Antisleep Vol. 04,spotify:track:2v0ptVFZSQLoNI0LOXMWc9,trackdone,trackdone,False
12282,12400,2018-08-19 06:21:49+00:00,"Android OS 6.0.1 API 23 (samsung, SM-J500M)",0 days 00:05:02.603000,Switchback,Celldweller,Celldweller,spotify:track:3lUwCryVobacobYrN5f2Je,trackdone,trackdone,False
12283,12401,2018-08-19 06:26:51+00:00,"Android OS 6.0.1 API 23 (samsung, SM-J500M)",0 days 00:05:02.510000,Glam Glitz Guts & Gore,KMFDM,HELL YEAH,spotify:track:0P4v40GhzEJtwuqZ96zZQc,trackdone,trackdone,False
12284,12402,2018-08-19 06:31:20+00:00,"Android OS 6.0.1 API 23 (samsung, SM-J500M)",0 days 00:04:27.315000,Neo-Tokyo - Dance With The Dead Remix,Scandroid,Dreams of Neo-Tokyo,spotify:track:44K1GCbNLf1NHlCaLaYONk,trackdone,endplay,False
12285,12403,2018-08-19 06:31:23+00:00,"Android OS 6.0.1 API 23 (samsung, SM-J500M)",0 days 00:00:02.642000,First and Last,Michael McCann,Deus Ex: Human Revolution,spotify:track:1wBvl5VuWjz8fhSEOhjkLy,clickrow,endplay,False
12286,12404,2018-08-19 06:31:28+00:00,"Android OS 6.0.1 API 23 (samsung, SM-J500M)",0 days 00:00:04.332000,Detroit City Ambient (Part 1),Michael McCann,Deus Ex: Human Revolution,spotify:track:3ZUuJM96NGxFunYNpFQpoo,clickrow,endplay,False
12287,12405,2018-08-19 06:35:13+00:00,"Android OS 6.0.1 API 23 (samsung, SM-J500M)",0 days 00:03:45.792000,Detroit Marketplace,Michael McCann,Deus Ex: Human Revolution,spotify:track:72cCCZUcYenBqudX3WkXMs,clickrow,trackdone,False
12288,12406,2018-08-19 06:37:38+00:00,"Android OS 6.0.1 API 23 (samsung, SM-J500M)",0 days 00:02:24.801000,The Mole,Michael McCann,Deus Ex: Human Revolution,spotify:track:3GZTLDMJBtoElWcLuFutOB,trackdone,trackdone,False
12289,12407,2018-08-19 06:40:27+00:00,"Android OS 6.0.1 API 23 (samsung, SM-J500M)",0 days 00:02:49.135000,Barrett Boss Fight,Michael McCann,Deus Ex: Human Revolution,spotify:track:3QA6sSXZ38jmKiSw4jRTy2,trackdone,trackdone,False
12290,12408,2018-08-19 06:42:45+00:00,"Android OS 6.0.1 API 23 (samsung, SM-J500M)",0 days 00:02:17.835000,Home,Michael McCann,Deus Ex: Human Revolution,spotify:track:5rT99yUsF1KSKTnQ9X3Fgk,trackdone,trackdone,False
12291,12409,2018-08-19 06:43:49+00:00,"Android OS 6.0.1 API 23 (samsung, SM-J500M)",0 days 00:01:03.902000,Jewel Of The Orient,Michael McCann,Deus Ex: Human Revolution,spotify:track:5iMP6E1pMfYwmZ7ap6iUNa,trackdone,trackdone,False
12292,12410,2018-08-19 06:46:11+00:00,"Android OS 6.0.1 API 23 (samsung, SM-J500M)",0 days 00:02:21.828000,Lower Hengsha Ambient (Part 1),Michael McCann,Deus Ex: Human Revolution,spotify:track:0L9Jkwsw1bRvdS8xPntcF0,trackdone,trackdone,False
12293,12411,2018-08-19 06:53:11+00:00,"Android OS 6.0.1 API 23 (samsung, SM-J500M)",0 days 00:02:24.011000,Singapore Ambient (Part 2),Michael McCann,Deus Ex: Human Revolution,spotify:track:4eEdxRsSphjLGIQRIUaMLQ,trackdone,trackdone,False
12294,12412,2018-08-19 06:57:14+00:00,"Android OS 6.0.1 API 23 (samsung, SM-J500M)",0 days 00:04:03.718000,After the Crash,Michael McCann,Deus Ex: Human Revolution,spotify:track:5WcP7ob42fccFsnG25EskZ,trackdone,trackdone,False
12295,12413,2018-08-19 07:01:11+00:00,"Android OS 6.0.1 API 23 (samsung, SM-J500M)",0 days 00:03:56.473000,The Hive,Michael McCann,Deus Ex: Human Revolution,spotify:track:46wX8TKE6u3FDvimeD6uEI,trackdone,trackdone,False
12296,12414,2018-08-19 07:04:08+00:00,"Android OS 6.0.1 API 23 (samsung, SM-J500M)",0 days 00:02:57.216000,Harvesters,Michael McCann,Deus Ex: Human Revolution,spotify:track:4in0UILbDt4dSv3Jko8OZw,trackdone,trackdone,False
12297,12415,2018-08-19 07:07:26+00:00,"Android OS 6.0.1 API 23 (samsung, SM-J500M)",0 days 00:03:17.928000,Hung Hua Brothel (Extended),Michael McCann,Deus Ex: Human Revolution,spotify:track:3g4fd7TA6qZ8D6d4RmdruN,trackdone,trackdone,False
12298,12416,2018-08-19 07:12:07+00:00,"Android OS 6.0.1 API 23 (samsung, SM-J500M)",0 days 00:04:40.916000,Everybody Lies,Michael McCann,Deus Ex: Human Revolution,spotify:track:1LyVTlBI0zSxdr7JPGDAMK,trackdone,trackdone,False
12299,12417,2018-08-19 07:13:52+00:00,"Android OS 6.0.1 API 23 (samsung, SM-J500M)",0 days 00:01:44.584000,LIMB Clinic,Michael McCann,Deus Ex: Human Revolution,spotify:track:3pux7BEMOZQsGJ4gUwCzRw,trackdone,trackdone,False
12300,12418,2018-08-19 07:15:28+00:00,"Android OS 6.0.1 API 23 (samsung, SM-J500M)",0 days 00:01:36.735000,Penthouse,Michael McCann,Deus Ex: Human Revolution,spotify:track:0PRMVeBpZZxb4N7lwn5kvJ,trackdone,trackdone,False
12301,12419,2018-08-19 07:19:54+00:00,"Android OS 6.0.1 API 23 (samsung, SM-J500M)",0 days 00:04:25.405000,Hengsha Daylight (Part 1),Michael McCann,Deus Ex: Human Revolution,spotify:track:7JJ1MDhtezP1UXubLEqu6g,trackdone,trackdone,False
12302,12420,2018-08-19 07:21:48+00:00,"Android OS 6.0.1 API 23 (samsung, SM-J500M)",0 days 00:01:54.104000,Entering TYM,Michael McCann,Deus Ex: Human Revolution,spotify:track:2RpZOZ49InyqgKI80Stf8n,trackdone,trackdone,False
12303,12421,2018-08-19 07:24:31+00:00,"Android OS 6.0.1 API 23 (samsung, SM-J500M)",0 days 00:02:43.191000,Return To Hengsha,Michael McCann,Deus Ex: Human Revolution,spotify:track:1JC8v6HkeGEPmzgaexhBeK,trackdone,trackdone,False
12304,12422,2018-08-19 07:25:49+00:00,"Android OS 6.0.1 API 23 (samsung, SM-J500M)",0 days 00:01:17.788000,And Away We Go,Michael McCann,Deus Ex: Human Revolution,spotify:track:6KAI0xNteqswedwBrrQMBD,trackdone,trackdone,False
12305,12423,2018-08-19 19:11:13+00:00,"Android OS 6.0.1 API 23 (samsung, SM-J500M)",0 days 00:00:53.012000,Namir - Trailer Edit,Michael McCann,Deus Ex: Human Revolution,spotify:track:6xDCLQfweeelveHIDbvYB4,trackdone,logout,False
12306,12424,2018-08-19 20:26:01+00:00,Windows 10 (10.0.17134; x64),0 days 00:04:09.970000,Wonderwall - Remastered,Oasis,(What's The Story) Morning Glory?,spotify:track:5qqabIl2vWzo9ApSC317sa,fwdbtn,unexpected-exit-while-paused,False
12307,12425,2018-08-19 20:27:20+00:00,Windows 10 (10.0.17134; x64),0 days 00:00:20.320000,Rendezvous,Jaeden Camstra,"Escapades, Vol. 1",spotify:track:7uY08VR46Hh2P005a1Xf0f,playbtn,endplay,False
12308,12426,2018-08-19 20:27:30+00:00,Windows 10 (10.0.17134; x64),0 days 00:00:10.040000,Somewhere Over The Rainbow,Tan Chin,Classics,spotify:track:4krGZbZFseVzKvMMn404tQ,clickrow,fwdbtn,False
12309,12427,2018-08-19 20:27:35+00:00,Windows 10 (10.0.17134; x64),0 days 00:00:03.160000,Imagine,Edward Jefferson,Jazz Covers,spotify:track:0f9hfSrqerRhRZBoBj7MMb,fwdbtn,fwdbtn,False
12310,12428,2018-08-19 20:28:09+00:00,Windows 10 (10.0.17134; x64),0 days 00:00:31.640000,Budapest Nights,Malcolm Schultze,Vibes,spotify:track:5sY8PrKuyiAXV8resJ25Dp,fwdbtn,endplay,False
12311,12429,2018-08-19 20:33:20+00:00,Windows 10 (10.0.17134; x64),0 days 00:04:55.471000,When Sunny Gets Blue,McCoy Tyner,Today And Tomorrow,spotify:track:1J9iVCaEriyoMXpj2XszhU,clickrow,trackdone,False
12312,12430,2018-08-19 20:34:12+00:00,Windows 10 (10.0.17134; x64),0 days 00:00:50.630000,Gary's Theme - 2003 Remastered Version,Bill Evans,You Must Believe In Spring,spotify:track:4G3EKvGtqcUSZqPQIWJFxd,trackdone,fwdbtn,False
12313,12431,2018-08-19 20:38:35+00:00,Windows 10 (10.0.17134; x64),0 days 00:01:30.840000,I Got It Bad And That Ain't Good,Oscar Peterson Trio,Night Train,spotify:track:2kpaRWsZTE96rmw0NBfP0c,fwdbtn,unexpected-exit,False
12314,12432,2018-08-19 20:40:40+00:00,Windows 10 (10.0.17134; x64),0 days 00:00:33.550000,Once Upon a Time,Toby Fox,UNDERTALE Soundtrack,spotify:track:2LgAG9R8A88DADdpVmZf7V,clickrow,endplay,False
12315,12433,2018-08-19 20:45:20+00:00,Windows 10 (10.0.17134; x64),0 days 00:04:39.350000,When Sunny Gets Blue,McCoy Tyner,Today And Tomorrow,spotify:track:1J9iVCaEriyoMXpj2XszhU,clickrow,fwdbtn,False
12316,12434,2018-08-19 20:45:21+00:00,Windows 10 (10.0.17134; x64),0 days 00:00:00.580000,Gary's Theme - 2003 Remastered Version,Bill Evans,You Must Believe In Spring,spotify:track:4G3EKvGtqcUSZqPQIWJFxd,fwdbtn,fwdbtn,False
12317,12435,2018-08-19 20:50:26+00:00,Windows 10 (10.0.17134; x64),0 days 00:05:06.173000,I Got It Bad And That Ain't Good,Oscar Peterson Trio,Night Train,spotify:track:2kpaRWsZTE96rmw0NBfP0c,fwdbtn,trackdone,False
12318,12436,2018-08-19 20:57:54+00:00,Windows 10 (10.0.17134; x64),0 days 00:07:27.280000,The Nearness Of You,Bill Charlap,Stardust: The Music Of Hoagy Carmichael,spotify:track:4vuoL9ldmpmZcXm7RkhQvx,trackdone,trackdone,False
12319,12437,2018-08-20 20:49:21+00:00,Windows 10 (10.0.17134; x64),0 days 00:00:46.110000,Stronger Than You,Steven Universe,"Steven Universe, Vol. 1 (Original Soundtrack)",spotify:track:3ry3QOTArZPVqduQETTX4m,clickrow,logout,False
12320,12438,2018-08-20 20:55:25+00:00,Windows 10 (10.0.17134; x64),0 days 00:04:42.320000,When Sunny Gets Blue,McCoy Tyner,Today And Tomorrow,spotify:track:1J9iVCaEriyoMXpj2XszhU,clickrow,trackdone,False
12321,12439,2018-08-20 20:59:43+00:00,Windows 10 (10.0.17134; x64),0 days 00:04:17.693000,Gary's Theme - 2003 Remastered Version,Bill Evans,You Must Believe In Spring,spotify:track:4G3EKvGtqcUSZqPQIWJFxd,trackdone,trackdone,False
12322,12440,2018-08-20 21:04:49+00:00,Windows 10 (10.0.17134; x64),0 days 00:05:06.173000,I Got It Bad And That Ain't Good,Oscar Peterson Trio,Night Train,spotify:track:2kpaRWsZTE96rmw0NBfP0c,trackdone,trackdone,False
12323,12441,2018-08-20 21:12:54+00:00,Windows 10 (10.0.17134; x64),0 days 00:03:13.953000,The Nearness Of You,Bill Charlap,Stardust: The Music Of Hoagy Carmichael,spotify:track:4vuoL9ldmpmZcXm7RkhQvx,trackdone,endplay,False
12324,12442,2018-08-20 21:13:05+00:00,Windows 10 (10.0.17134; x64),0 days 00:00:10.640000,Billie Jean,Michael Jackson,Thriller 25 Super Deluxe Edition,spotify:track:5ChkMS8OtdzJeqyybCc9R5,clickrow,endplay,False
12325,12443,2018-08-20 21:16:51+00:00,Windows 10 (10.0.17134; x64),0 days 00:03:46.706000,Forever Young,Alphaville,Forever Young,spotify:track:4S1VYqwfkLit9mKVY3MXoo,clickrow,trackdone,False
12326,12444,2018-08-20 21:19:57+00:00,Windows 10 (10.0.17134; x64),0 days 00:03:04.773000,Down Under,Men At Work,The Best Of Men At Work: Contraband,spotify:track:46RVKt5Edm1zl0rXhPJZxz,trackdone,endplay,False
12327,12445,2018-08-20 21:23:42+00:00,Windows 10 (10.0.17134; x64),0 days 00:03:45.280000,Take on Me,a-ha,Hunting High and Low,spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,clickrow,trackdone,False
12328,12446,2018-08-20 21:27:56+00:00,Windows 10 (10.0.17134; x64),0 days 00:04:13.250000,Every Breath You Take - Remastered 2003,The Police,Synchronicity,spotify:track:5C0LFQARavkPpn7JgA4sLk,trackdone,trackdone,False
12329,12447,2018-08-20 21:31:31+00:00,Windows 10 (10.0.17134; x64),0 days 00:03:34.653000,Another One Bites The Dust - Remastered 2011,Queen,The Game,spotify:track:5vdp5UmvTsnMEMESIF2Ym7,trackdone,trackdone,False
12330,12448,2018-08-20 21:35:08+00:00,Windows 10 (10.0.17134; x64),0 days 00:03:36.933000,Sweet Dreams (Are Made of This) - Remastered,Eurythmics,Sweet Dreams (Are Made Of This),spotify:track:1TfqLAPs4K3s2rJMoCokcS,trackdone,trackdone,False
12331,12449,2018-08-20 21:38:57+00:00,Windows 10 (10.0.17134; x64),0 days 00:03:48,Bette Davis Eyes,Kim Carnes,Mistaken Identity,spotify:track:0odIT9B9BvOCnXfS0e4lB5,trackdone,trackdone,False
12332,12450,2018-08-21 00:54:50+00:00,Windows 10 (10.0.17134; x64),0 days 00:04:08.200000,Don't Stop Believin',Journey,80s 100 Hits,spotify:track:3HRQtRUYnnuZY7fE900XtJ,trackdone,trackdone,False
12333,12451,2018-08-21 00:58:32+00:00,Windows 10 (10.0.17134; x64),0 days 00:03:46.706000,Forever Young,Alphaville,Forever Young,spotify:track:4S1VYqwfkLit9mKVY3MXoo,trackdone,trackdone,False
12334,12452,2018-08-21 01:02:13+00:00,Windows 10 (10.0.17134; x64),0 days 00:03:40.866000,Down Under,Men At Work,The Best Of Men At Work: Contraband,spotify:track:46RVKt5Edm1zl0rXhPJZxz,trackdone,trackdone,False
12335,12453,2018-08-21 01:05:56+00:00,Windows 10 (10.0.17134; x64),0 days 00:03:42.706000,You Give Love A Bad Name,Bon Jovi,Slippery When Wet,spotify:track:0rmGAIH9LNJewFw7nKzZnc,trackdone,trackdone,False
12336,12454,2018-08-21 01:09:31+00:00,Windows 10 (10.0.17134; x64),0 days 00:03:33.573000,Never Gonna Give You Up,Rick Astley,Whenever You Need Somebody,spotify:track:4uLU6hMCjMI75M1A2tKUQC,trackdone,trackdone,False
12337,12455,2018-08-21 01:13:38+00:00,Windows 10 (10.0.17134; x64),0 days 00:04:06.520000,Heaven Is A Place On Earth,Belinda Carlisle,Greatest Vol.1 - Belinda Carlisle,spotify:track:37Q5anxoGWYdRsyeXkkNoI,trackdone,trackdone,False
12338,12456,2018-08-21 01:18:08+00:00,Windows 10 (10.0.17134; x64),0 days 00:04:30.333000,Nothing's Gonna Stop Us Now,Starship,No Protection,spotify:track:2vEQ9zBiwbAVXzS2SOxodY,trackdone,trackdone,False
12339,12457,2018-08-21 09:18:14+00:00,"Android OS 5.1.1 API 22 (asus, ZB500KG)",0 days 00:00:02.091000,Whatever It Takes,Imagine Dragons,Evolve,spotify:track:6Qn5zhYkTa37e91HC1D7lb,fwdbtn,fwdbtn,False
12340,12458,2018-08-21 09:18:14+00:00,"Android OS 5.1.1 API 22 (asus, ZB500KG)",0 days 00:04:32.794000,Easy Money,Westerman,Easy Money,spotify:track:6luOvScNkP9m1Oubp5rV4Y,trackdone,trackdone,False
12341,12459,2018-08-21 09:18:14+00:00,"Android OS 5.1.1 API 22 (asus, ZB500KG)",0 days 00:03:36.933000,Sweet Dreams (Are Made of This) - Remastered,Eurythmics,Sweet Dreams (Are Made Of This),spotify:track:1TfqLAPs4K3s2rJMoCokcS,trackdone,trackdone,False
12342,12460,2018-08-21 09:18:14+00:00,"Android OS 5.1.1 API 22 (asus, ZB500KG)",0 days 00:03:48,Bette Davis Eyes,Kim Carnes,Mistaken Identity,spotify:track:0odIT9B9BvOCnXfS0e4lB5,trackdone,trackdone,False
12343,12461,2018-08-21 09:18:14+00:00,"Android OS 5.1.1 API 22 (asus, ZB500KG)",0 days 00:03:33.573000,Never Gonna Give You Up,Rick Astley,Whenever You Need Somebody,spotify:track:4uLU6hMCjMI75M1A2tKUQC,trackdone,trackdone,False
12344,12462,2018-08-21 09:18:14+00:00,"Android OS 5.1.1 API 22 (asus, ZB500KG)",0 days 00:00:02.234000,Maneater,Daryl Hall & John Oates,H2O,spotify:track:4aKIs5t9TqP59btlCGPrgw,fwdbtn,fwdbtn,False
12345,12463,2018-08-21 09:18:14+00:00,"Android OS 5.1.1 API 22 (asus, ZB500KG)",0 days 00:02:50.021000,To the Moon,junodream,To the Moon,spotify:track:65AABj5XsDcxGT92w3jK0o,fwdbtn,trackdone,False
12346,12464,2018-08-21 09:18:14+00:00,"Android OS 5.1.1 API 22 (asus, ZB500KG)",0 days 00:03:42.706000,You Give Love A Bad Name,Bon Jovi,Slippery When Wet,spotify:track:0rmGAIH9LNJewFw7nKzZnc,trackdone,trackdone,False
12347,12465,2018-08-21 09:18:14+00:00,"Android OS 5.1.1 API 22 (asus, ZB500KG)",0 days 00:00:03.236000,Plastic Machinery,The Charlatans,Different Days,spotify:track:0fMdbQrsYylKuCFYldizco,fwdbtn,fwdbtn,False
12348,12466,2018-08-21 09:18:14+00:00,"Android OS 5.1.1 API 22 (asus, ZB500KG)",0 days 00:03:10.573000,Birthplace,Novo Amor,Birthplace,spotify:track:1Ul9zY0tSgLUunf0qaGfo6,trackdone,trackdone,False
12349,12467,2018-08-21 09:18:14+00:00,"Android OS 5.1.1 API 22 (asus, ZB500KG)",0 days 00:00:04.815000,Don't Stop Believin',Journey,80s 100 Hits,spotify:track:3HRQtRUYnnuZY7fE900XtJ,trackdone,fwdbtn,False
12350,12468,2018-08-21 09:18:14+00:00,"Android OS 5.1.1 API 22 (asus, ZB500KG)",0 days 00:03:41.101000,Bashed Out,This Is The Kit,Bashed Out,spotify:track:7HT6TuyQsBNGghhYYzInsU,trackdone,trackdone,False
12351,12469,2018-08-21 09:18:14+00:00,"Android OS 5.1.1 API 22 (asus, ZB500KG)",0 days 00:00:01.610000,Sweet Dreams (Are Made of This) - Remastered,Eurythmics,Sweet Dreams (Are Made Of This),spotify:track:1TfqLAPs4K3s2rJMoCokcS,fwdbtn,fwdbtn,False
12352,12470,2018-08-21 09:18:14+00:00,"Android OS 5.1.1 API 22 (asus, ZB500KG)",0 days 00:05:46.493000,Believe,Amen Dunes,Freedom,spotify:track:67FXBwCa6eU1uBaEdK3T9O,trackdone,trackdone,False
12353,12471,2018-08-21 09:18:14+00:00,"Android OS 5.1.1 API 22 (asus, ZB500KG)",0 days 00:03:25.967000,Stranger Still - Acoustic,Blossoms,Cool Like You,spotify:track:2fEMi5GG6bJrnLSoiTWxK4,trackdone,trackdone,False
12354,12472,2018-08-21 09:18:14+00:00,"Android OS 5.1.1 API 22 (asus, ZB500KG)",0 days 00:00:29.531000,How I Love You,Mass Gothic,How I Love You,spotify:track:0mMnYVPKHFxfOlLius9TuK,fwdbtn,endplay,False
12355,12473,2018-08-21 09:18:14+00:00,"Android OS 5.1.1 API 22 (asus, ZB500KG)",0 days 00:06:27.321000,Bobby,beabadoobee,Lice,spotify:track:4Zwaww34UGavdW9NSuleck,trackdone,trackdone,False
12356,12474,2018-08-21 09:18:14+00:00,"Android OS 5.1.1 API 22 (asus, ZB500KG)",0 days 00:00:01.101000,The Grate,Rose Cousins,Natural Conclusion,spotify:track:2nhaP1aUT1u5saIG5Ikxjv,fwdbtn,fwdbtn,False
12357,12475,2018-08-21 09:18:14+00:00,"Android OS 5.1.1 API 22 (asus, ZB500KG)",0 days 00:01:36.228000,Explore,Sundara Karma,Explore,spotify:track:0U2MQm2HfviVFu1y1wwI2S,clickrow,fwdbtn,False
12358,12476,2018-08-21 09:18:14+00:00,"Android OS 5.1.1 API 22 (asus, ZB500KG)",0 days 00:00:06.431000,Every Breath You Take - Remastered 2003,The Police,Synchronicity,spotify:track:5C0LFQARavkPpn7JgA4sLk,clickrow,endplay,False
12359,12477,2018-08-21 09:18:14+00:00,"Android OS 5.1.1 API 22 (asus, ZB500KG)",0 days 00:03:13.469000,Forever Young,Alphaville,Forever Young,spotify:track:4S1VYqwfkLit9mKVY3MXoo,clickrow,endplay,False
12360,12478,2018-08-21 09:18:14+00:00,"Android OS 5.1.1 API 22 (asus, ZB500KG)",0 days 00:00:01.794000,Bette Davis Eyes,Kim Carnes,Mistaken Identity,spotify:track:0odIT9B9BvOCnXfS0e4lB5,fwdbtn,fwdbtn,False
12361,12479,2018-08-21 09:18:14+00:00,"Android OS 5.1.1 API 22 (asus, ZB500KG)",0 days 00:00:01.762000,Another One Bites The Dust - Remastered 2011,Queen,The Game,spotify:track:5vdp5UmvTsnMEMESIF2Ym7,fwdbtn,fwdbtn,False
12362,12480,2018-08-21 09:18:14+00:00,"Android OS 5.1.1 API 22 (asus, ZB500KG)",0 days 00:02:17.959000,Horizon,Aldous Harding,Party,spotify:track:1I55KLlJlGi3fyiA650Oxz,trackdone,fwdbtn,False
12363,12481,2018-08-21 09:18:14+00:00,"Android OS 5.1.1 API 22 (asus, ZB500KG)",0 days 00:00:09.608000,Glass,Foreign Architects,Glass,spotify:track:35QrP9YEhnyTUBXRrpxzdr,fwdbtn,endplay,False
12364,12482,2018-08-21 09:18:14+00:00,"Android OS 5.1.1 API 22 (asus, ZB500KG)",0 days 00:00:02.515000,I Want To Break Free - Remastered 2011,Queen,The Works,spotify:track:1MsBRSbt5dqJSw3RxXtvCM,fwdbtn,fwdbtn,False
12365,12483,2018-08-21 09:18:14+00:00,"Android OS 5.1.1 API 22 (asus, ZB500KG)",0 days 00:00:03.265000,Forever Young,Alphaville,Forever Young,spotify:track:4S1VYqwfkLit9mKVY3MXoo,fwdbtn,fwdbtn,False
12366,12484,2018-08-21 09:18:14+00:00,"Android OS 5.1.1 API 22 (asus, ZB500KG)",0 days 00:03:38.211000,You Give Love A Bad Name,Bon Jovi,Slippery When Wet,spotify:track:0rmGAIH9LNJewFw7nKzZnc,trackdone,fwdbtn,False
12367,12485,2018-08-21 09:18:14+00:00,"Android OS 5.1.1 API 22 (asus, ZB500KG)",0 days 00:04:27.820000,Claudion,Helena Deland,Claudion,spotify:track:6pxONgR0fKIYToNDZ0QdCp,trackdone,trackdone,False
12368,12486,2018-08-21 09:18:14+00:00,"Android OS 5.1.1 API 22 (asus, ZB500KG)",0 days 00:05:03.296000,Sesame Syrup,Cigarettes After Sex,Crush,spotify:track:6r84L0oJVmhmJIittkyGWI,trackdone,trackdone,False
12369,12487,2018-08-21 09:18:14+00:00,"Android OS 5.1.1 API 22 (asus, ZB500KG)",0 days 00:04:17.906000,Beat It,Michael Jackson,Michael Jackson's This Is It,spotify:track:6pBM20jZldvNlbNcnwAX0y,fwdbtn,trackdone,False
12370,12488,2018-08-21 09:18:14+00:00,"Android OS 5.1.1 API 22 (asus, ZB500KG)",0 days 00:01:06.587000,Dinosaur,Fog Lake,Captain,spotify:track:5dLVPZd9DTpd17UlKrOWa1,trackdone,fwdbtn,False
